hin_id	hin_sent	eng_id	eng_sent	eng_roots
Hin_Geo_ncert_6stnd_7ch_0008	वर्ष 2011 से अब तक भारत की आबादी 120 करोड़ से अधिक हो चुकी है।	Eng_Geo_ncert_6stnd_7ch_0008	India has a population of more than one hundred twenty crores since the year 2011.	b'^India/India<np><top><sg>/India<np><ant><f><sg>$ ^has/have<vbhaver><pres><p3><sg>/have<vblex><pres><p3><sg>$ ^a/a<det><ind><sg>$ ^population/population<n><sg>$ ^of/of<pr>$ ^more than/more than<pr>$ ^one hundred/one hundred<num><pl>$ ^twenty/twenty<num><pl>$ ^crores/*crores$ ^since/since<adv>/since<cnjsub>/since<pr>$ ^the/the<det><def><sp>$ ^year/year<n><sg>$ ^2011/2011<num>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0009	यह चीन के बाद विश्व का दूसरा सबसे अधिक जनसंख्या वाला देश है।	Eng_Geo_ncert_6stnd_7ch_0009	It is the second most populous country of the world after China.	b'^It/Prpers<prn><subj><p3><nt><sg>/Prpers<prn><obj><p3><nt><sg>$ ^is/be<vbser><pres><p3><sg>$ ^the/the<det><def><sp>$ ^second/second<adv>/second<n><sg>/second<adj><ord>/second<vblex><inf>/second<vblex><pres>/second<vblex><imp>$ ^most/most<adv>/most<preadv>/most<det><qnt><sp>/most<prn><ind><mf><pl>$ ^populous/populous<adj>$ ^country/country<n><sg>$ ^of/of<pr>$ ^the/the<det><def><sp>$ ^world/world<adj>/world<n><sg>$ ^after/after<adv>/after<cnjadv>/after<pr>$ ^China/China<n><sg>/China<np><top><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0010	भारत उत्तरी गोलार्ध में स्थित है। 	Eng_Geo_ncert_6stnd_7ch_0010	India is located in the northern hemisphere.	b'^India/India<np><top><sg>/India<np><ant><f><sg>$ ^is/be<vbser><pres><p3><sg>$ ^located/locate<vblex><past>/locate<vblex><pp>$ ^in/in<adv>/in<pr>$ ^the/the<det><def><sp>$ ^northern hemisphere/northern hemisphere<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0011	कर्क रेखा ( 23°30' उ.) देश के लगभग मध्य भाग से होकर गुजरती है (चित्र 7.2)।	Eng_Geo_ncert_6stnd_7ch_0011	The Tropic of Cancer  passes almost halfway through the country	b'^The/The<det><def><sp>$ ^Tropic/Tropic<n><sg>$ ^of/of<pr>$ ^Cancer/Cancer<n><sg>$ ^passes/pass<n><pl>/pass<vblex><pres><p3><sg>$ ^almost/almost<adv>$ ^halfway/halfway<adv>$ ^through/through<pr>$ ^the/the<det><def><sp>$ ^country/country<n><sg>$\n'
Hin_Geo_ncert_6stnd_7ch_0012	दक्षिण से उत्तर की ओर भारत की मुख्य भूमि का विस्तार 8°4' उ. तथा 37°6' उ. अक्षांशों के बीच है। 	Eng_Geo_ncert_6stnd_7ch_0012	From south to north, main land of India extends between 84N and 376N latitudes.	b'^From/From<pr>$ ^south/south<adv>/south<n><sg>/south<adj><sint>$ ^to/to<pr>$ ^north/north<adv>/north<n><sg>/north<adj><sint>$^,/,<cm>$ ^main/main<adj>$ ^land/land<n><sg>/land<vblex><inf>/land<vblex><pres>/land<vblex><imp>$ ^of/of<pr>$ ^India/India<np><top><sg>/India<np><ant><f><sg>$ ^extends/extend<vblex><pres><p3><sg>$ ^between/between<pr>$ ^84/84<num>$^N/N<abbr>$ ^and/and<cnjcoo>$ ^376/376<num>$^N/N<abbr>$ ^latitudes/latitude<n><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0013	पश्चिम से लेकर पूर्व तक भारत का विस्तार 68°7' पू. तथा 97°25' पू. देशांतरों के बीच है। 	Eng_Geo_ncert_6stnd_7ch_0013	From west to east, India extends between 687E and 9725E longitudes.	b'^From/From<pr>$ ^west/west<adj>/west<adv>/west<n><sg>$ ^to/to<pr>$ ^east/east<adj>/east<adv>/east<n><sg>$^,/,<cm>$ ^India/India<np><top><sg>/India<np><ant><f><sg>$ ^extends/extend<vblex><pres><p3><sg>$ ^between/between<pr>$ ^687/687<num>$^E/*E$ ^and/and<cnjcoo>$ ^9725/9725<num>$^E/*E$ ^longitudes/longitude<n><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0014	अगर हम विश्व को पूर्वी एवं पश्चिमी गोलार्ध में बाँटते हैं तो भारत की स्थिति किस गोलार्ध में होगी?	Eng_Geo_ncert_6stnd_7ch_0014	If we divide the world into eastern and western hemispheres, which hemisphere would India belong to?	b'^If/If<adv>/If<cnjsub>$ ^we/prpers<prn><subj><p1><mf><pl>$ ^divide/divide<vblex><inf>/divide<vblex><pres>/divide<vblex><imp>$ ^the/the<det><def><sp>$ ^world/world<adj>/world<n><sg>$ ^into/into<pr>$ ^eastern/eastern<adj>$ ^and/and<cnjcoo>$ ^western/western<adj>/western<n><sg>$ ^hemispheres/hemisphere<n><pl>$^,/,<cm>$ ^which/which<det><itg><sp>/which<prn><itg><mf><sp>/which<prn><rel><an><mf><sp>$ ^hemisphere/hemisphere<n><sg>$ ^would/will<vbmod><past>$ ^India/India<np><top><sg>/India<np><ant><f><sg>$ ^belong to/belong<vblex><inf># to/belong<vblex><pres># to/belong<vblex><imp># to$^?/?<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0015	बहुत बड़े देशांतरीय विस्तार लगभग 29° के कारण यहाँ के दो छोर पर स्थित स्थानों के स्थानीय समय में बहुत अधिक अंतर हो सकता था।	Eng_Geo_ncert_6stnd_7ch_0015	Due to great longitudinal extent of about 29, there could be a wide differences in local time of places located at two extreme points of India.	b'^Due to/Due to<pr>$ ^great/great<adj><sint>$ ^longitudinal/longitudinal<adj>$ ^extent/extent<n><sg>$ ^of/of<pr>$ ^about/about<adv>/about<pr>$ ^29/29<num>$^,/,<cm>$ ^there/there<adv>$ ^could/can<vbmod><past>$ ^be/be<vbser><inf>/be<vbser><imp>$ ^a/a<det><ind><sg>$ ^wide/wide<adj><sint>$ ^differences/difference<n><pl>$ ^in/in<adv>/in<pr>$ ^local/local<adj>/local<n><sg>$ ^time/time<n><sg>/time<vblex><inf>/time<vblex><pres>/time<vblex><imp>$ ^of/of<pr>$ ^places/place<n><pl>/place<vblex><pres><p3><sg>$ ^located/locate<vblex><past>/locate<vblex><pp>$ ^at/at<pr>$ ^two/two<num><pl>$ ^extreme/extreme<adj>/extreme<n><sg>$ ^points/point<n><pl>/point<vblex><pres><p3><sg>$ ^of/of<pr>$ ^India/India<np><top><sg>/India<np><ant><f><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0016	 इस तरह की दूरी पर स्थित दो स्थानों के बीच समय का अंतर लगभग घंटे का होगा। 	Eng_Geo_ncert_6stnd_7ch_0016	As such, the difference between these two points would be of about two hours.	b'^As such/As such<adv>$^,/,<cm>$ ^the/the<det><def><sp>$ ^difference/difference<n><sg>$ ^between/between<pr>$ ^these/this<det><dem><pl>/this<prn><dem><mf><pl>$ ^two/two<num><pl>$ ^points/point<n><pl>/point<vblex><pres><p3><sg>$ ^would/will<vbmod><past>$ ^be/be<vbser><inf>/be<vbser><imp>$ ^of/of<pr>$ ^about/about<adv>/about<pr>$ ^two/two<num><pl>$ ^hours/hour<n><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0017	जैसा कि आपने पहले पढ़ा है, कि प्रत्येक 1° देशांतर के लिए स्थानीय समय में 4 मिनट का अंतर होता है।	Eng_Geo_ncert_6stnd_7ch_0017	As you have learnt earlier, the local time changes by four minutes for every one degree of longitude.	b'^As/As<abbr>/As<adv>/As<preadv>/As<cnjsub>/As<cnjadv>/As<pr>$ ^you/you<prn><pers><p2><mf><sg>/prpers<prn><subj><p2><mf><sp>/prpers<prn><obj><p2><mf><sp>$ ^have/have<vbhaver><inf>/have<vbhaver><pres>/have<vblex><inf>/have<vblex><pres>/have<vblex><imp>$ ^learnt/learn<vblex><past>/learn<vblex><pp>$ ^earlier/earlier<adj>/earlier<adv>/early<adj><sint><comp>$^,/,<cm>$ ^the/the<det><def><sp>$ ^local/local<adj>/local<n><sg>$ ^time/time<n><sg>/time<vblex><inf>/time<vblex><pres>/time<vblex><imp>$ ^changes/change<n><pl>/change<vblex><pres><p3><sg>$ ^by/by<adv>/by<pr>$ ^four/four<num><pl>$ ^minutes/minute<n><pl>$ ^for/for<cnjadv>/for<pr>$ ^every/every<adv>/every<det><ind><sg>$ ^one/one<num><sg>/one<prn><dem><mf><sg>$ ^degree/degree<n><sg>$ ^of/of<pr>$ ^longitude/longitude<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0018	 पश्चिम में गुजरात की अपेक्षा पूर्व के अरुणाचल प्रदेश में सूर्योदय लगभग दो घंटे पहले होता है।	Eng_Geo_ncert_6stnd_7ch_0018	The sun rises about two hours earlier in the east  than in the west .	b'^The/The<det><def><sp>$ ^sun/sun<n><sg>/sun<vblex><inf>/sun<vblex><pres>/sun<vblex><imp>$ ^rises/rise<n><pl>/rise<vblex><pres><p3><sg>$ ^about/about<adv>/about<pr>$ ^two/two<num><pl>$ ^hours/hour<n><pl>$ ^earlier/earlier<adj>/earlier<adv>/early<adj><sint><comp>$ ^in/in<adv>/in<pr>$ ^the/the<det><def><sp>$ ^east/east<adj>/east<adv>/east<n><sg>$ ^than/than<cnjsub>$ ^in/in<adv>/in<pr>$ ^the/the<det><def><sp>$ ^west/west<adj>/west<adv>/west<n><sg>$ ^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0019	आप पहले पढ़ चुके हैं कि 82°30' पू. देशांतर के स्थानीय समय को भारत का मानक समय क्यों माना गया है।	Eng_Geo_ncert_6stnd_7ch_0019	You have already read earlier, why the local time of longitude of 8230E has been taken as the Indian Standard Time.	b'^You/You<np><cog><sg>/You<prn><pers><p2><mf><sg>/Prpers<prn><subj><p2><mf><sp>/Prpers<prn><obj><p2><mf><sp>$ ^have/have<vbhaver><inf>/have<vbhaver><pres>/have<vblex><inf>/have<vblex><pres>/have<vblex><imp>$ ^already/already<adv>$ ^read/read<adj>/read<vblex><inf>/read<vblex><pres>/read<vblex><past>/read<vblex><pp>/read<vblex><imp>$ ^earlier/earlier<adj>/earlier<adv>/early<adj><sint><comp>$^,/,<cm>$ ^why/why<adv><itg>$ ^the/the<det><def><sp>$ ^local/local<adj>/local<n><sg>$ ^time/time<n><sg>/time<vblex><inf>/time<vblex><pres>/time<vblex><imp>$ ^of/of<pr>$ ^longitude/longitude<n><sg>$ ^of/of<pr>$ ^8230/8230<num>$^E/*E$ ^has/have<vbhaver><pres><p3><sg>/have<vblex><pres><p3><sg>$ ^been/be<vbser><pp>$ ^taken/take<vblex><pp>$ ^as/as<adv>/as<preadv>/as<cnjsub>/as<cnjadv>/as<pr>$ ^the/the<det><def><sp>$ ^Indian/Indian<adj>/Indian<n><sg>$ ^Standard/Standard<adj>/Standard<n><sg>$ ^Time/Time<n><sg>/Time<vblex><inf>/Time<vblex><pres>/Time<vblex><imp>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0020	 इस याम्योत्तर को भारत का मानक याम्योत्तर भी कहा जाता है।	Eng_Geo_ncert_6stnd_7ch_0020	This meridian or longitude is also termed as the Standard Meridian of India.	b'^This/This<det><dem><sg>/This<prn><dem><mf><sg>/This<prn><rel><an><mf><sp>$ ^meridian/meridian<adj>/meridian<n><sg>$ ^or/or<cnjcoo>$ ^longitude/longitude<n><sg>$ ^is/be<vbser><pres><p3><sg>$ ^also/also<adv>$ ^termed/term<vblex><pp>/term<vblex><past>$ ^as/as<adv>/as<preadv>/as<cnjsub>/as<cnjadv>/as<pr>$ ^the/the<det><def><sp>$ ^Standard/Standard<adj>/Standard<n><sg>$ ^Meridian/Meridian<adj>/Meridian<n><sg>$ ^of/of<pr>$ ^India/India<np><top><sg>/India<np><ant><f><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0021	भारत के पड़ोसी देश	Eng_Geo_ncert_6stnd_7ch_0021	INDIA’S NEIGHBOURS	b"^INDIA/INDIA<np><top><sg>/INDIA<np><ant><f><sg>$^\xe2\x80\x99/'<apos>$^S/S<abbr>$ ^NEIGHBOURS/NEIGHBOUR<n><pl>$\n"
Hin_Geo_ncert_6stnd_7ch_0022	सात देशों की स्थलीय सीमाएँ इसकी सीमाओं से जुड़ी है।	Eng_Geo_ncert_6stnd_7ch_0022	There are seven countries that share land boundaries with India.	b'^There/There<adv>$ ^are/be<vbser><pres>$ ^seven/seven<num><pl>$ ^countries/country<n><pl>$ ^that/that<cnjsub>/that<det><dem><sg>/that<prn><dem><mf><sg>/that<prn><rel><an><mf><sp>$ ^share/share<n><sg>/share<vblex><inf>/share<vblex><pres>/share<vblex><imp>$ ^land/land<n><sg>/land<vblex><inf>/land<vblex><pres>/land<vblex><imp>$ ^boundaries/boundary<n><pl>$ ^with/with<pr>$ ^India/India<np><top><sg>/India<np><ant><f><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0023	चित्र 7.1 से इन देशों के नाम का पता लगाइए।	Eng_Geo_ncert_6stnd_7ch_0023	Find out names of these countries from the Figure 7.1.	b'^Find out/Find<vblex><inf># out/Find<vblex><pres># out/Find<vblex><imp># out$ ^names/name<n><pl>/name<vblex><pres><p3><sg>$ ^of/of<pr>$ ^these/this<det><dem><pl>/this<prn><dem><mf><pl>$ ^countries/country<n><pl>$ ^from/from<pr>$ ^the/the<det><def><sp>$ ^Figure/Figure<n><sg>/Figure<vblex><inf>/Figure<vblex><pres>/Figure<vblex><imp>$ ^7.1/7.1<num>/7.1<n><file>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0024	इनमें से कौन-कौन से देश हैं जिनकी सीमाएँ समुद्र से नहीं जुड़ी हैं? 	Eng_Geo_ncert_6stnd_7ch_0024	How many of these countries do not have access to any ocean or sea?	b'^How many/How many<adv><itg>/How many<det><itg><pl>/How many<prn><itg><mf><pl>$ ^of/of<pr>$ ^these/this<det><dem><pl>/this<prn><dem><mf><pl>$ ^countries/country<n><pl>$ ^do/do<vblex><inf>/do<vblex><pres>/do<vblex><imp>/do<vaux><inf>/do<vaux><pres>/do<vbdo><inf>/do<vbdo><pres>/do<vbdo><imp>$ ^not/not<adv>$ ^have/have<vbhaver><inf>/have<vbhaver><pres>/have<vblex><inf>/have<vblex><pres>/have<vblex><imp>$ ^access/access<n><sg>/access<vblex><inf>/access<vblex><pres>/access<vblex><imp>$ ^to/to<pr>$ ^any/any<adv>/any<det><ind><sp>/any<prn><qnt><mf><sp>$ ^ocean/ocean<n><sg>$ ^or/or<cnjcoo>$ ^sea/sea<n><sg>$^?/?<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0025	दक्षिण में समुद्र में स्थित दो द्वीप श्रीलंका तथा मालदीव हमारे पड़ोसी हैं।	Eng_Geo_ncert_6stnd_7ch_0025	Across the sea to the south, lie our island neighbours—Sri Lanka and Maldives.	b'^Across/Across<adv>/Across<pr>$ ^the/the<det><def><sp>$ ^sea/sea<n><sg>$ ^to/to<pr>$ ^the/the<det><def><sp>$ ^south/south<adv>/south<n><sg>/south<adj><sint>$^,/,<cm>$ ^lie/lie<n><sg>/lie<vblex><inf>/lie<vblex><pres>/lie<vblex><imp>$ ^our/our<det><pos><sp>/prpers<det><pos><p1><mf><pl>$ ^island/island<n><sg>$ ^neighbours/neighbour<n><pl>$\xe2\x80\x94^Sri Lanka/Sri Lanka<np><top><sg>$ ^and/and<cnjcoo>$ ^Maldives/Maldives<np><top><sg>/Maldives<np><top><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0026	पाक जलसंधि भारत को श्रीलंका से अलग करती है।	Eng_Geo_ncert_6stnd_7ch_0026	Sri Lanka is separated from India by the Palk Strait.	b'^Sri Lanka/Sri Lanka<np><top><sg>$ ^is/be<vbser><pres><p3><sg>$ ^separated from/separated from<adj>$ ^India/India<np><top><sg>/India<np><ant><f><sg>$ ^by/by<adv>/by<pr>$ ^the/the<det><def><sp>$ ^Palk/*Palk$ ^Strait/Strait<n><sg>$^./.<sent>$\n'
OOPsSri Lanka is separated from India by the Palk Strait.
OOPsSri Lanka is separated from India by the Palk Strait.
Hin_Geo_ncert_6stnd_7ch_0028	भारत एक विशाल देश है।	Eng_Geo_ncert_6stnd_7ch_0028	India is a vast country.	b'^India/India<np><top><sg>/India<np><ant><f><sg>$ ^is/be<vbser><pres><p3><sg>$ ^a/a<det><ind><sg>$ ^vast/vast<adj><sint>$ ^country/country<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0029	प्रशासनिक क्रियाकलापों के लिए देश को 29 राज्यों एवं 7 केंद्रशासित प्रदेशों में बाँटा गया है।	Eng_Geo_ncert_6stnd_7ch_0029	For administrative purposes, the country is divided into 29 States and 9 Union Territories .	b'^For/For<cnjadv>/For<pr>$ ^administrative/administrative<adj>$ ^purposes/purpose<n><pl>$^,/,<cm>$ ^the/the<det><def><sp>$ ^country/country<n><sg>$ ^is/be<vbser><pres><p3><sg>$ ^divided/divided<adj>/divide<vblex><past>/divide<vblex><pp>$ ^into/into<pr>$ ^29/29<num>$ ^States/State<n><pl>/State<vblex><pres><p3><sg>$ ^and/and<cnjcoo>$ ^9/9<num>$ ^Union/Union<n><sg>$ ^Territories/Territory<n><pl>$ ^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0030	दिल्ली भारत की राजध।नी है।	Eng_Geo_ncert_6stnd_7ch_0030	Delhi is the national capital.	b'^Delhi/Delhi<np><top><sg>$ ^is/be<vbser><pres><p3><sg>$ ^the/the<det><def><sp>$ ^national/national<adj>$ ^capital/capital<adj>/capital<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0031	राज्यों का निर्माण मुख्यतः भाषाओं के आध।र पर हुआ है।	Eng_Geo_ncert_6stnd_7ch_0031	The states have been formed mainly on the basis of languages.	b'^The/The<det><def><sp>$ ^states/state<n><pl>/state<vblex><pres><p3><sg>$ ^have/have<vbhaver><inf>/have<vbhaver><pres>/have<vblex><inf>/have<vblex><pres>/have<vblex><imp>$ ^been/be<vbser><pp>$ ^formed/form<vblex><pp>/form<vblex><past>$ ^mainly/mainly<adv>$ ^on/on<adv>/on<pr>$ ^the/the<det><def><sp>$ ^basis/basis<n><sg>$ ^of/of<pr>$ ^languages/language<n><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0032	क्षेत्रफल की दृष्टि से सबसे बड़ा राज्य राजस्थान तथा सबसे छोटा राज्य गोवा है। 	Eng_Geo_ncert_6stnd_7ch_0032	The largest state in terms of area is Rajasthan and the smallest state is Goa.	b'^The/The<det><def><sp>$ ^largest/large<adj><sint><sup>$ ^state/state<adj>/state<n><sg>/state<vblex><inf>/state<vblex><pres>/state<vblex><imp>$ ^in/in<adv>/in<pr>$ ^terms/term<n><pl>/term<vblex><pres><p3><sg>$ ^of/of<pr>$ ^area/area<n><sg>$ ^is/be<vbser><pres><p3><sg>$ ^Rajasthan/Rajasthan<np><top><sg>$ ^and/and<cnjcoo>$ ^the/the<det><def><sp>$ ^smallest/small<adj><sint><sup>$ ^state/state<adj>/state<n><sg>/state<vblex><inf>/state<vblex><pres>/state<vblex><imp>$ ^is/be<vbser><pres><p3><sg>$ ^Goa/*Goa$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0033	राज्यों को जिलों में बाँटा गया है।	Eng_Geo_ncert_6stnd_7ch_0033	The states are divided into districts.	b'^The/The<det><def><sp>$ ^states/state<n><pl>/state<vblex><pres><p3><sg>$ ^are/be<vbser><pres>$ ^divided/divided<adj>/divide<vblex><past>/divide<vblex><pp>$ ^into/into<pr>$ ^districts/district<n><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_7ch_0034	भौतिक विभाजन	Eng_Geo_ncert_6stnd_7ch_0034	PHYSICAL DIVISIONS	b'^PHYSICAL/PHYSICAL<adj>/PHYSICAL<adv>$ ^DIVISIONS/DIVISION<n><pl>$\n'
Hin_Geo_ncert_6stnd_7ch_0035	भारत में पाई जाने वाली भौतिक आकृतियां विभिन्न प्रकार की हैं जैसे- पर्वत, पठार, मैदान, तट तथा द्वीपसमूह।	Eng_Geo_ncert_6stnd_7ch_0035	India is marked by a diversity of physical features such as mountains, plateaus, plains, coasts and islands.	b'^India/India<np><top><sg>/India<np><ant><f><sg>$ ^is/be<vbser><pres><p3><sg>$ ^marked/mark<vblex><pp>/mark<vblex><past>/marked<adj>$ ^by/by<adv>/by<pr>$ ^a/a<det><ind><sg>$ ^diversity/diversity<n><sg>$ ^of/of<pr>$ ^physical/physical<adj>/physical<adv>$ ^features/feature<n><pl>/feature<vblex><pres><p3><sg>$ ^such as/such as<adv>/such as<pr>$ ^mountains/mountain<n><pl>$^,/,<cm>$ ^plateaus/plateau<n><pl>$^,/,<cm>$ ^plains/plain<n><pl>$^,/,<cm>$ ^coasts/coast<n><pl>$ ^and/and<cnjcoo>$ ^islands/island<n><pl>$^./.<sent>$\n'
