	hin_id	hin_sent	eng_id	eng_sent
783	Hin_Geo_ncert_6stnd_8ch_0059	वन वन्यजीवों के प्राकृतिक निवास हैं।	Eng_Geo_ncert_6stnd_8ch_0059	Forests are the natural habitat of wild life.
784	Hin_Geo_ncert_6stnd_8ch_0060	पेड़ों की अधिक कटाई के कारण भारी मात्रा में प्राकृतिक वनस्पतियाँ समाप्त हो गई हैं। 	Eng_Geo_ncert_6stnd_8ch_0060	Natural vegetation has been destroyed to a large extent because of the reckless cutting of trees.
785	Hin_Geo_ncert_6stnd_8ch_0061	हमें अधिक पौधे लगाने चाहिए, जो पेड़ बचे हैं उनकी रक्षा करनी चाहिए एवं लोगों को पेड़ों के महत्त्व के बारे में बताना चाहिए। 	Eng_Geo_ncert_6stnd_8ch_0061	We should plant more trees and protect the existing ones and make people aware of the importance of trees.
786	Hin_Geo_ncert_6stnd_8ch_0062	हम लोग कुछ खास आयोजन जैसे वनमहोत्सव मनाकर अधिक से अधिक लोगों को इस प्रयास में शामिल कर सकते हैं तथा पृथ्वी को हरा-भरा रख सकते हैं	Eng_Geo_ncert_6stnd_8ch_0062	We can have special programmes like Van Mahotsav to involve more people in making our earth green.
787	Hin_Geo_ncert_6stnd_8ch_0063	वन्य प्राणी	Eng_Geo_ncert_6stnd_8ch_0063	Wild life
788	Hin_Geo_ncert_6stnd_8ch_0064	वन विभिन्न प्रकार के वन्यजीवों का निवास होता है। 	Eng_Geo_ncert_6stnd_8ch_0064	Forests are home to a variety of wild life.
789	Hin_Geo_ncert_6stnd_8ch_0065	वनों में जंतुओं की हजारों प्रजातियाँ तथा बड़ी संख्या में विभिन्न प्रकार के सरीसृपों, उभयचरों, पक्षियों, स्तनधरियों, कीटों तथा कृमियों का निवास होता है।	Eng_Geo_ncert_6stnd_8ch_0065	There are thousands of species of animals and a large variety of reptiles, amphibians, mammals, birds, insects and worms which dwell in the forest.
790	Hin_Geo_ncert_6stnd_8ch_0066	बाघ हमारा राष्ट्रीय पशु है।	Eng_Geo_ncert_6stnd_8ch_0066	The tiger is our national animal.
791	Hin_Geo_ncert_6stnd_8ch_0067	यह देश के विभिन्न भागों में पाया जाता है।	Eng_Geo_ncert_6stnd_8ch_0067	It is found in various parts of the country.
792	Hin_Geo_ncert_6stnd_8ch_0068	गुजरात के गिर वन में एशियाई शेरों का निवास है। 	Eng_Geo_ncert_6stnd_8ch_0068	Gir forest in Gujarat is the home of Asiatic lions.
793	Hin_Geo_ncert_6stnd_8ch_0069	हाथी तथा एक सींग वाले गैंडे असम के जंगलों में घूमते हैं।	Eng_Geo_ncert_6stnd_8ch_0069	Elephants and one-horned rhinoceroses roam in the forests of Assam.
794	Hin_Geo_ncert_6stnd_8ch_0070	हाथी, केरल एवं कर्नाटक में भी मिलते हैं।	Eng_Geo_ncert_6stnd_8ch_0070	Elephants are also found in Kerala and Karnataka.
795	Hin_Geo_ncert_6stnd_8ch_0071	ऊँट भारत के रेगिस्तान तथा जंगली गध कच्छ के रन में पाए जाते हैं। 	Eng_Geo_ncert_6stnd_8ch_0071	Camels and wild asses are found in the Great Indian desert and the Rann of Kuchchh respectively.
796	Hin_Geo_ncert_6stnd_8ch_0072	जंगली बकरी, हिम तेंदुआ, भालू इत्यादि हिमालय के क्षेत्र में पाए जाते हैं।	Eng_Geo_ncert_6stnd_8ch_0072	Wild goats, snow leopards, bears, etc. are found in the Himalayan region.
797	Hin_Geo_ncert_6stnd_8ch_0073	इनके अतिरिक्त बहुत से दूसरे जानवर जैसे- बंदर, सियार, भेड़िया, नीलगाय, चीतल इत्यादि भी हमारे देश में पाए जाते हैं।	Eng_Geo_ncert_6stnd_8ch_0073	Besides these, many other animals are found in our country such as monkey, wolf, jackal, nilgai, cheetal, etc.
798	Hin_Geo_ncert_6stnd_8ch_0074	भारत में पक्षियों की भी ऐसी ही प्रचुरता है। 	Eng_Geo_ncert_6stnd_8ch_0074	India is equally rich in bird life.
799	Hin_Geo_ncert_6stnd_8ch_0075	मोर हमारा राष्ट्रीय पक्षी है।	Eng_Geo_ncert_6stnd_8ch_0075	Peacock is our national bird
800	Hin_Geo_ncert_6stnd_8ch_0076	भारत में पक्षी तोता, मैना, कबूतर, बुलबुल तथा बत्तख इत्यादि हैं।	Eng_Geo_ncert_6stnd_8ch_0076	Other common birds are parrots, pigeons, mynah, geese, bulbul and ducks.
801	Hin_Geo_ncert_6stnd_8ch_0077	अन्य बहुत सारे राष्ट्रीय पक्षी उद्यान हैं जो पक्षियों को उनका प्राकृतिक निवास प्रदान करते हैं।	Eng_Geo_ncert_6stnd_8ch_0077	There are several bird sanctuaries which have been created to give birds their natural habitat.
802	Hin_Geo_ncert_6stnd_8ch_0078	उद्यान शिकारियों से पक्षियों की रक्षा करते हैं।	Eng_Geo_ncert_6stnd_8ch_0078	These provide the birds protection from hunters.
803	Hin_Geo_ncert_6stnd_8ch_0079	क्या आप अपने क्षेत्र में पाए जाने वाले पाँच पक्षियों के नाम बता सकते हैं?	Eng_Geo_ncert_6stnd_8ch_0079	Can you name five birds that are commonly found in your area?
804	Hin_Geo_ncert_6stnd_8ch_0080	भारत में साँपों की सैकड़ों प्रजातियाँ पाई जाती हैं।	Eng_Geo_ncert_6stnd_8ch_0080	There are several hundreds of species of snakes found in India.
805	Hin_Geo_ncert_6stnd_8ch_0081	उनमें कोबरा एवं करैत प्रमुख हैं।	Eng_Geo_ncert_6stnd_8ch_0081	Cobras and kraits are important among them.
806	Hin_Geo_ncert_6stnd_8ch_0082	वनों के कटने तथा जानवरों के शिकार के कारण भारत में पाए जाने वाले वन्यजीवों की प्रजातियाँ तेज़ी से घट रही हैं।	Eng_Geo_ncert_6stnd_8ch_0082	Due to cutting of forests and hunting, several species of wildlife of India are declining rapidly.
807	Hin_Geo_ncert_6stnd_8ch_0083	बहुत सी प्रजातियाँ तो समाप्त भी हो चुकी हैं। 	Eng_Geo_ncert_6stnd_8ch_0083	Many species have already become extinct.
808	Hin_Geo_ncert_6stnd_8ch_0084	उनको बचाने के लिए बहुत से नेशनल पार्क, पशुविहार तथा जीवमंडल आरक्षित क्षेत्र स्थापित किए गए हैं।	Eng_Geo_ncert_6stnd_8ch_0084	In order to protect them many national parks, sanctuaries and biosphere reserves have been set up.
809	Hin_Geo_ncert_6stnd_8ch_0085	सरकार ने हाथियों तथा बाघों को बचाने के लिए बाघ परियोजना एवं हस्ति परियोजना जैसी परियोजनाओं को शुरू किया है। 	Eng_Geo_ncert_6stnd_8ch_0085	The Government has also started Project Tiger and Project Elephant to protect these animals.
810	Hin_Geo_ncert_6stnd_8ch_0086	क्या आप भारत के कुछ पशुविहारों के नाम तथा मानचित्र पर उनकी स्थिति बता सकते हैं?	Eng_Geo_ncert_6stnd_8ch_0086	Can you name some wildlife sanctuaries of India and locate them on a map?
811	Hin_Geo_ncert_6stnd_8ch_0087	आप वन्यजीवों के संरक्षण में भी अपना हाथ बँटा सकते हैं।	Eng_Geo_ncert_6stnd_8ch_0087	You can also contribute in conserving wildlife.
812	Hin_Geo_ncert_6stnd_8ch_0088	आप जानवरों के शरीर के विभिन्न अंगों ; जैसे- हड्डी, सींग तथा पंख से बने पदार्थों को खरीदने से इनकार कर सकते हैं। 	Eng_Geo_ncert_6stnd_8ch_0088	You can refuse to buy things made from parts of the bodies of animals such as their bones, horns, fur, skins, and feathers.
813	Hin_Geo_ncert_6stnd_8ch_0089	प्रत्येक वर्ष हम लोग अक्टूबर के पहले सप्ताह को वन्यजीव सप्ताह के रूप में मनाते हैं ताकि वन्यजीवों के निवास को संरक्षित रखने के लिए जागरूकता लाई जा सके।	Eng_Geo_ncert_6stnd_8ch_0089	Every year we observe wildlife week in the first week of October, to create awareness of conserving the habitats of the animal kingdom.
814	Hin_Geo_ncert_6stnd_8ch_0090	निम्नलिखित प्रश्नों के उत्तर संक्षेप में दीजिए।	Eng_Geo_ncert_6stnd_8ch_0090	Answer the following questions briefly.
815	Hin_Geo_ncert_6stnd_8ch_0091	कौन-सी पवन भारत में वर्षा लाती है?	Eng_Geo_ncert_6stnd_8ch_0091	Which winds bring rainfall in India?
816	Hin_Geo_ncert_6stnd_8ch_0092	यह इतनी महत्त्वपूर्ण क्यों है?	Eng_Geo_ncert_6stnd_8ch_0092	Why is it so important?
817	Hin_Geo_ncert_6stnd_8ch_0093	भारत के विभिन्न मौसमों के नाम लिखिए।	Eng_Geo_ncert_6stnd_8ch_0093	Name the different seasons in India.
818	Hin_Geo_ncert_6stnd_8ch_0094	प्राकृतिक वनस्पति क्या है?	Eng_Geo_ncert_6stnd_8ch_0094	What is natural vegetation?
819	Hin_Geo_ncert_6stnd_8ch_0095	सही उत्तर चिह्नित कीजिए।	Eng_Geo_ncert_6stnd_8ch_0095	Tick the correct answers.
820	Hin_Geo_ncert_6stnd_8ch_0096	विश्व में सबसे अधिक वर्षा वाला क्षेत्र कौन-सा है?	Eng_Geo_ncert_6stnd_8ch_0096	The world’s highest rainfall occurs in
821	Hin_Geo_ncert_6stnd_8ch_0097	जंगली बकरी तथा हिम तेंदुए कहाँ पाए जाते हैं?	Eng_Geo_ncert_6stnd_8ch_0097	Wild goats and snow leopards are found in
822	Hin_Geo_ncert_6stnd_8ch_0098	दक्षिण-पश्चिम मानसून के समय आर्द्र पवनें कहाँ बहती हैं?	Eng_Geo_ncert_6stnd_8ch_0098	During the south west monsoon period, the moisture laden winds blow from
